word,score,length,score_binarized
M V D AA AA Z W F NG P ,43.614,10,FALSE
IH M R S NG ,8.792,5,FALSE
JH P ,21.584,2,FALSE
B S R ,23.826,3,FALSE
IH D L CH Z T ,20.645,6,FALSE
HH AE K AE AH HH ,8.998,6,FALSE
Y SH OW IY G AE EY P EH NG AY ,39.689,11,FALSE
Z K F AW ,14.373,4,FALSE
UH G ZH K S ,20.167,5,FALSE
IY G EH UH ,26.836,4,FALSE
TH G OY ,17.409,3,FALSE
OW HH NG AW AA ,27.051,5,FALSE
NG EY DH AE AY UH AE ,42.235,7,FALSE
OW EY AW ,19.378,3,FALSE
TH AO AE CH ,11.599,4,FALSE
CH AW HH OW NG N DH HH ,37.975,8,FALSE
ZH NG R OW V ,20.162,5,FALSE
UH L ,6.059,2,FALSE
V NG AO F ,26.051,4,FALSE
EH UW AA ,33.405,3,FALSE
D G G ,28.539,3,FALSE
K N SH K DH ,20.865,5,FALSE
EY AH AW K AE ,19.319,5,FALSE
M K IH AE Y IY G Y ,28.723,8,FALSE
ZH SH Z HH CH UH V W ,77.883,8,FALSE
UW TH IY P IY ,8.512,5,FALSE
Y AH Y DH ,17.083,4,FALSE
R OW F ,2.429,3,TRUE
HH AW ,0,2,TRUE
S K P ,6.517,3,FALSE
AE DH G K P NG ,31.906,6,FALSE
SH N ,12.184,2,FALSE
AW M K NG OY ZH T W S IY IY DH ,52.518,12,FALSE
G V R ER V UH OY UH R F ,49.395,10,FALSE
W M W JH D ,36.269,5,FALSE
IH L AY UW ,5.233,4,FALSE
ZH D TH JH ,41.635,4,FALSE
F AE ,3.147,2,FALSE
N UW IH SH ,0,4,TRUE
W G K V IY ,23.384,5,FALSE
L Y IY AO CH ,11.013,5,FALSE
OY AE B IH OW B EY ,20.228,7,FALSE
ZH NG V M SH ,26.102,5,FALSE
TH TH F B W V ,38.537,6,FALSE
K ZH D R EH EH ,55.042,6,FALSE
CH S AW ,17.138,3,FALSE
R F HH AH ,8.242,4,FALSE
P M SH AH IH IH ,43.139,6,FALSE
EH L DH IH ,17.473,4,FALSE
AY Y JH ,16,3,FALSE
Z AA R P ,5.742,4,FALSE
F D T L EH OY AO ,49.092,7,FALSE
AH EH B EY N ,15.542,5,FALSE
V UW EY ,10.919,3,FALSE
V R Z M EY AH ,9.828,6,FALSE
IH IH UW P ,32.203,4,FALSE
M NG M Z ,28.1,4,FALSE
OY NG HH Y HH ZH D ,53.662,7,FALSE
R NG L G UH AW AH ,41.896,7,FALSE
AA T K EY HH AE G JH ,21.657,8,FALSE
F W T ER ,10.481,4,FALSE
AW DH D ,25.641,3,FALSE
UW JH AA N IY AA Z ,14.276,7,FALSE
UW HH ER AH ,11.325,4,FALSE
W F S P ZH EY ,24.564,6,FALSE
P AE Y TH K R K ,16.446,7,FALSE
HH AH D AH AO ,17.023,5,FALSE
AO UW EY AH CH AO D ,30.81,7,FALSE
R IY R AE ,2.417,4,TRUE
V AA W G ER ,10.488,5,FALSE
B OW AW R ,10.451,4,FALSE
M M K G R ,24.052,5,FALSE
IH OY AW ,34.045,3,FALSE
JH UW AH DH UW ZH IY ,7.89,7,FALSE
T AO AY B R EY ,12.273,6,FALSE
AY T EY R ,5.086,4,FALSE
CH AA UH ,23.882,3,FALSE
AW UW V B EH OW ,32.776,6,FALSE
OW UW G ,10.814,3,FALSE
Y K T K NG ,20.297,5,FALSE
UW TH AY DH IH OY ,30.081,6,FALSE
B F L OW CH F T G T OY G NG AY D AH OY ,66.525,16,FALSE
AY EH UH V UH ,39.627,5,FALSE
AH ZH R UH AA K JH T ,35.998,8,FALSE
B ER AY ,2.567,3,FALSE
AH AW W L D N ,42.876,6,FALSE
R AH EY ,19.271,3,FALSE
AO L P G P AO ,20.321,6,FALSE
IY AE D R D AH ,7.523,6,FALSE
Z UW DH ,4.405,3,FALSE
DH AW D EY D T OY ,11.745,7,FALSE
AH Y K EH AH AO EY OW UH SH NG ,69.65,11,FALSE
IY Z EY ,5.407,3,FALSE
IY AH F IY M ,6.079,5,FALSE
B P G T ,30.106,4,FALSE
EY N B SH D B ,34.061,6,FALSE
HH ER M R G OW NG ,6.347,7,FALSE
SH F AA N DH ,9.628,5,FALSE
DH IY L AY T ER D ,0,7,TRUE
D AO ZH M ,15.472,4,FALSE
IY B R EY ,6.33,4,FALSE
AW G IH D ,9.521,4,FALSE
Z G AY N OY DH ,14.686,6,FALSE
Z L IH N OY Z F CH AA L EH ,17.418,11,FALSE
JH ZH EY T N AY P ,41.225,7,FALSE
TH P R P ,14.723,4,FALSE
T N G OW ER ,14.627,5,FALSE
ZH AW AE M V UH ,24.148,6,FALSE
OW AO B EH G ,9.66,5,FALSE
HH Z OY EY ,39.079,4,FALSE
D K S B HH ,25.771,5,FALSE
OY T F N V ER UH ,17.401,7,FALSE
IY IY OY DH AA ,30.658,5,FALSE
P AW Z R AA ,6.816,5,FALSE
W OW DH W SH Y L T OW ,32.197,9,FALSE
P B AA ER ,27.547,4,FALSE
Z AH D Z ,10.518,4,FALSE
UW IY AA ER S ,22.923,5,FALSE
B AO SH S ,14.348,4,FALSE
UW AE M Z ,23.872,4,FALSE
AH B AY EY DH ,2.885,5,FALSE
K L Y EH Z AO D OW ,0,8,TRUE
TH B ,26.411,2,FALSE
AO Y T JH HH N UW ,39.547,7,FALSE
DH P Y ,27.139,3,FALSE
OY UH OW AW TH JH SH NG ,82.028,8,FALSE
UW JH NG ,26.974,3,FALSE
D AW JH AW OW ,19.228,5,FALSE
P D JH B ,36.597,4,FALSE
F UH NG P ,13.067,4,FALSE
Z R UH JH ,12.45,4,FALSE
AA SH K R F ,9.491,5,FALSE
IY Y S ,18.679,3,FALSE
AH EY ,23.047,2,FALSE
OY ZH ,13.954,2,FALSE
DH OW EH K ER K ,12.545,6,FALSE
IY B UH ,12.119,3,FALSE
UH IH EY AE ,45.441,4,FALSE
HH G JH CH AE UH AY D ,56.198,8,FALSE
F ZH ZH AE ER AO ,64.895,6,FALSE
K Z EH G ,15.595,4,FALSE
EH TH EH IH M TH UH T EH ,27.334,9,FALSE
NG AH IH D ,13.921,4,FALSE
UH AO AH DH ,44.558,4,FALSE
D UH DH M UH ,15.124,5,FALSE
B IH EH SH UW ,9.936,5,FALSE
EH DH AH D OY ,5.881,5,FALSE
F UH AO N Z F AY ,25.154,7,FALSE
IY W AH V T OY AA AW ,32.712,8,FALSE
R AO R UW B F ,9.265,6,FALSE
Z AH Y DH L CH ,23.081,6,FALSE
ZH AW K ,13.543,3,FALSE
AY UW T EY F ,9.983,5,FALSE
ER W DH NG ,26.347,4,FALSE
AO SH AH TH G ,20.661,5,FALSE
T NG L ,28.743,3,FALSE
ZH HH N B V UW Y ,40.456,7,FALSE
R G NG B AW W ,35.921,6,FALSE
AE ZH HH R Y ,25.099,5,FALSE
S M OY ZH R IY OY ,19.699,7,FALSE
EY B M G AY M ,13.208,6,FALSE
R ZH D HH ,29.425,4,FALSE
CH AW G N L EH IH F ,21.036,8,FALSE
K AE K SH M G ,11.464,6,FALSE
CH P AW ZH UW T ,21.345,6,FALSE
P CH JH K OY ,31.98,5,FALSE
IH V Z ZH L B ,36.248,6,FALSE
DH AH M F Y SH ,13.444,6,FALSE
SH AY OY V ,11.967,4,FALSE
AY N EY ER K UW HH AW AA ,21.991,9,FALSE
SH TH NG TH ,18.938,4,FALSE
TH AO OW B T JH AH IH ,45.485,8,FALSE
DH OY AH EY B AY ,20.352,6,FALSE
IH EY Z ,15.265,3,FALSE
M G R JH K ,23.795,5,FALSE
OY ZH EH UH G ,32.461,5,FALSE
ZH OY TH DH DH NG AY UW ,57.128,8,FALSE
D IH AY EH P IY EY P ,15.872,8,FALSE
NG D IH K ,8.531,4,FALSE
M UW JH G Z ,17.732,5,FALSE
EY UH W Y ,34.182,4,FALSE
R P AH ,7.097,3,FALSE
G P R AY EH ,24.261,5,FALSE
N AA F V M ,17.942,5,FALSE
V D G CH T HH ,42.33,6,FALSE
ZH T AE L IH N ,19.741,6,FALSE
EY AH NG F Y V L Z ,20.747,8,FALSE
F IH UH ,19.94,3,FALSE
EY ER EY AY CH IY UW ,25.989,7,FALSE
ZH Y D ER IH IH ,38.948,6,FALSE
W F AY AW AY ,24.711,5,FALSE
AO OW EY IH IH ,44.233,5,FALSE
P AW Y T IY OW IY AA AH ,25.51,9,FALSE
OW JH UH P ,6.586,4,FALSE
L G S SH ,23.057,4,FALSE
AY OW SH CH IY IY Y ,29.776,7,FALSE
K D EY L ,10.584,4,FALSE
AE OY B N ,26.996,4,FALSE
IH OW R AH S ,17.033,5,FALSE
SH TH AA AA OW D OW OW AE ,44.24,9,FALSE
AH L UW AE Z ,2.323,5,TRUE
UH D F Y F B ,31.804,6,FALSE
R UH AW B N AY N ,25.93,7,FALSE
AO M OW ,4.866,3,FALSE
G L EH AH ,9.834,4,FALSE
T AY AO HH N ,19.355,5,FALSE
JH CH Z ER Z AO AH F DH ,63.655,9,FALSE
TH G AH ZH JH IH ,40.473,6,FALSE
AH TH TH ,8.593,3,FALSE
K AO IH OY OW EY ,40.093,6,FALSE
AW S K L AH ,3.233,5,FALSE
UH JH AH ,17.716,3,FALSE
AY K IH EH ,22.928,4,FALSE
M N N G T V ,29.613,6,FALSE
W AE W ER ,5.891,4,FALSE
S AH EH EH ,36.465,4,FALSE
B OW ,0,2,TRUE
B W ,8.593,2,FALSE
AW S L B CH R K N ,17.473,8,FALSE
HH UW AW M AH N T R ,20.924,8,FALSE
CH P ZH AA ZH ,23.141,5,FALSE
V ZH EY OY AY ,60.953,5,FALSE
ER DH SH V D ,46.77,5,FALSE
ZH UW SH N AA ,16.743,5,FALSE
T G HH K AE UW ZH ,46.415,7,FALSE
DH HH R SH ,24.883,4,FALSE
OW Y P AY ,9.846,4,FALSE
P ZH S JH ,49.491,4,FALSE
NG AY K F S AA CH AE ,21.098,8,FALSE
M OW L B EH R K AW OW HH ,18.104,10,FALSE
N Z M P CH ,21.182,5,FALSE
F AW F CH SH EY N ,20.048,7,FALSE
IH EH UH ER V ER AH K ,38.53,8,FALSE
AE OW D JH ,23.299,4,FALSE
W M V ,11.615,3,FALSE
AY AE ,6.843,2,FALSE
R F OW S OY SH ,13.872,6,FALSE
DH R IH ER M ,9.93,5,FALSE
D G T ,26.836,3,FALSE
SH AA EY V ,11.638,4,FALSE
Y L T M F IH EH ,28.3,7,FALSE
TH Y TH Z AY P W AH F ,28.81,9,FALSE
W W CH UW K G ,27.214,6,FALSE
W Z AO IH W UH ,35.967,6,FALSE
CH R ,11.519,2,FALSE
L AA G EH W NG W D ,33.826,8,FALSE
B JH S M ER EY HH ,26.609,7,FALSE
NG AH ,4.087,2,FALSE
AH EH TH ZH ,38.844,4,FALSE
Z AH K ZH NG ,22.039,5,FALSE
OY S CH OW ,7.86,4,FALSE
TH AY UW OY AY ,27.483,5,FALSE
M M TH ER ,11.008,4,FALSE
OW OW N ,7.749,3,FALSE
V D EY L AW DH ,20.39,6,FALSE
AY CH JH TH ,32.614,4,FALSE
L M ,5.033,2,FALSE
D L W G ,14.964,4,FALSE
N T ,6.99,2,FALSE
V T V IH Y AA ,35.267,6,FALSE
DH OY D AO IY IY ,26.139,6,FALSE
AH AA ,12.505,2,FALSE
AO R Y V DH IH N B AH ER S HH L ,49.517,13,FALSE
K NG JH EY IH ER ,25.423,6,FALSE
AY AO AW B G DH ,43.366,6,FALSE
AW UH G DH ,29.671,4,FALSE
JH AA L ,0,3,TRUE
R AA G W ,4.897,4,FALSE
V R P Y OW ,6.462,5,FALSE
OY UH F AW V AY ,27.81,6,FALSE
P IH HH AO ,6.844,4,FALSE
G G OY W N AW N CH SH W ,45.343,10,FALSE
AY OW Z AY ,7.78,4,FALSE
S CH AY B F ,14.938,5,FALSE
AY M G AW ,7.302,4,FALSE
IH M V AW V AY ,6.801,6,FALSE
ZH L AO JH AW ,21.63,5,FALSE
S M N EY OW ,4.832,5,FALSE
M M CH ZH ,33.734,4,FALSE
HH W T NG S AW ,17.355,6,FALSE
DH AO S G AE W ,24.505,6,FALSE
OW UH UW ZH HH ,52.969,5,FALSE
P IH ,9.047,2,FALSE
S CH IY CH ,3.111,4,FALSE
Y N UH ,13.414,3,FALSE
G AW L OY AA ,7,5,FALSE
V F W ,23.835,3,FALSE
ER JH UW G AH AO NG ,11.918,7,FALSE
SH SH N N ,29.405,4,FALSE
OY M ,9.768,2,FALSE
IY CH S ,11.774,3,FALSE
UW HH NG EY IY EH S Y ,36.201,8,FALSE
T F OW Y ,22.7,4,FALSE
K R D Z W SH CH ,26.773,7,FALSE
AE K S M B L ,8.184,6,FALSE
IY N UW OY ,11.187,4,FALSE
ZH N AE R AE DH CH ,37.279,7,FALSE
AO AE Z EH ,22.885,4,FALSE
EY ZH W B F ,25.223,5,FALSE
EY W DH AW EH ,32.032,5,FALSE
CH Z OY F JH ,49.906,5,FALSE
IH OW ,11.845,2,FALSE
NG Y N G ,17.812,4,FALSE
Z L OY OY NG D ,20.798,6,FALSE
ER IH G D AH ,3.383,5,FALSE
K AY IY G F L ,19.201,6,FALSE
D EY OW N AH ,2.092,5,TRUE
W ER ,0,2,TRUE
K D CH TH OW ,34.857,5,FALSE
OW IY AH AH ,15.46,4,FALSE
K OY L S NG TH ER ER P ,11.218,9,FALSE
EH W OY M AH AA SH W ,27.619,8,FALSE
NG OW M ,6,3,FALSE
OW P UW G IH ,6.983,5,FALSE
NG L G ,15.782,3,FALSE
T G AO AH AW ,44.109,5,FALSE
AE IH Y AA M AO IH IY ,39.582,8,FALSE
IY OY AH B G IH ,24.384,6,FALSE
M R JH ,4.697,3,FALSE
AE UW AA ,23.934,3,FALSE
V W N K K EY P AH T ,16.389,9,FALSE
V EH Y JH G ,28.576,5,FALSE
EY Y ,14.683,2,FALSE
M CH AW K ,19.989,4,FALSE
EY M OW F K ,5.866,5,FALSE
CH N Z EH F DH OY DH ,33.237,8,FALSE
TH AH Z HH CH F EH ,26.87,7,FALSE
UH NG P UW SH ,24.648,5,FALSE
DH UH SH JH F M AW D ,36.074,8,FALSE
K AY IH UW S Y OY AA K SH ,36.944,10,FALSE
AH OW ZH EH N JH ,12.694,6,FALSE
AY EH IH ZH OY ,21.519,5,FALSE
V JH W F ZH DH ,70.174,6,FALSE
G ER HH OW HH S ER ,17.06,7,FALSE
AO CH W OY M D R ,30.113,7,FALSE
EH Y UW CH R V SH ,43.035,7,FALSE
IY ZH S ,26.972,3,FALSE
P AO AY R AH ,12.273,5,FALSE
AE OW IH EY N B UH R D ,24.817,9,FALSE
AH M ,0,2,TRUE
NG SH IY M ,7.981,4,FALSE
UW G DH OW DH ,27.293,5,FALSE
HH S AW ER F W ,24.41,6,FALSE
JH AA IH EH S UW Y ,26.578,7,FALSE
ZH OY Z EH ,14.191,4,FALSE
EH OW V R ,17.139,4,FALSE
D CH B ZH M ,50.767,5,FALSE
R JH UH UW B JH ,40.495,6,FALSE
ZH TH ,27.751,2,FALSE
W F IY T AO AH OW ,22.576,7,FALSE
AW F M ZH F ,34.024,5,FALSE
R OY AH AO ,17.023,4,FALSE
DH W ER D CH Y AA ,27.503,7,FALSE
V UW M NG K L ,18.226,6,FALSE
Y SH AA M ,9.678,4,FALSE
IH SH S JH D ,33.267,5,FALSE
IY F EY JH Z EH ,20.704,6,FALSE
UW Z N L Y ,18.562,5,FALSE
AW Y P HH AE AA W K R ,42.208,9,FALSE
L G D P ER IY CH HH ,30.703,8,FALSE
Y Z ,12.454,2,FALSE
D P AE ER AO F B ,47.035,7,FALSE
R OY M ,4.621,3,FALSE
IY OW UW JH CH D ,49.434,6,FALSE
S K AA AA AH ,14.818,5,FALSE
IH Z Y AO ,12.084,4,FALSE
F AA EY NG Y DH AA ,37.032,7,FALSE
IH OY L ER M ,18.203,5,FALSE
HH D DH V AO ,34.492,5,FALSE
SH HH L Z UH ,31.279,5,FALSE
OY AA G OW AA UH W ,52.189,7,FALSE
Y S T P AH R ,19.395,6,FALSE
G N AO UH M AH IY ,45.457,7,FALSE
TH SH R R D AO AW ,46.354,7,FALSE
S CH S F R K OW G K AA B L F ,17.689,13,FALSE
G JH Y ,25.731,3,FALSE
AE HH V OW HH Y D ,22.603,7,FALSE
SH OW W Y AH Z HH OY ,18.931,8,FALSE
D ZH AH T AA P ,29.483,6,FALSE
L UW EY S ,0,4,TRUE
T OW SH OY W AW R ,15.767,7,FALSE
AW K L D CH ,24.731,5,FALSE
CH K JH R ,27.459,4,FALSE
UH B ,12.811,2,FALSE
Z V K JH L AH HH ,37.693,7,FALSE
Z S Z JH ,44.103,4,FALSE
V IH ER JH AY ,8.791,5,FALSE
ER IH AH ,9.553,3,FALSE
CH W R EY ,11.373,4,FALSE
D S F ER ,18.557,4,FALSE
OY OW AE ,25.051,3,FALSE
OW EY OY AA CH Z Y G OW DH AY R ,49.434,12,FALSE
OW B W UW EH ,19.986,5,FALSE
EY V Y NG Y Y ,27.401,6,FALSE
OY T ,2.826,2,FALSE
G Y IY Z ,2.154,4,TRUE
EH UW B NG ,36.124,4,FALSE
ZH M Z IH IY ,26.216,5,FALSE
D Y IY EY AH OW ,18.48,6,FALSE
M OY UW Z ,16.58,4,FALSE
M EH T S M TH ,7.441,6,FALSE
AA AW AE UW Y SH ,43.397,6,FALSE
N NG S P TH DH ZH F ,62.782,8,FALSE
IY AE ,15.627,2,FALSE
JH D V ,33.213,3,FALSE
IY TH AO ER DH NG AW AH ,24.867,8,FALSE
EY CH DH ZH AY ,46.581,5,FALSE
IH K UW UH S ,9.999,5,FALSE
AO Y ,11.53,2,FALSE
UH ER N W AH S ,19.864,6,FALSE
EY F K V ,22.608,4,FALSE
P F D ,23.232,3,FALSE
NG ZH G IY AH AA OW R ,44.894,8,FALSE
B ZH EY AA EH NG ,41.897,6,FALSE
T D ER D ,21.999,4,FALSE
ER P K IH ,10.42,4,FALSE
ER B CH T S ,16.908,5,FALSE
W ER ZH P TH L D ZH ,30.481,8,FALSE
DH Z DH TH AA SH ,62.055,6,FALSE
IY AO OW AA K F ,33.905,6,FALSE
IH W K L ,19.744,4,FALSE
Y NG D EY ,12.631,4,FALSE
K W ER D D T V ,26.781,7,FALSE
ER EH V NG DH IY F DH K ,38.915,9,FALSE
UW T G K EH R DH F N SH P ,47.176,11,FALSE
EH F Z M P S K Z ,18,8,FALSE
OW S Y SH UH HH ER EY ,21.464,8,FALSE
V IH IY T G SH ,35.085,6,FALSE
UW AW T T AO L ,24.118,6,FALSE
ZH ZH HH ,53.317,3,FALSE
N Y AO ,6.096,3,FALSE
AE EH N SH AW Y ,23.751,6,FALSE
N IH UH DH ,17.904,4,FALSE
B AH HH UH ER IH ,15.34,6,FALSE
Y AE AY ZH Y DH Y Y ,59.603,8,FALSE
OW M AY ,2.983,3,FALSE
AE AE V JH OY ER ,17.26,6,FALSE
NG N ,16.19,2,FALSE
EH Y ,17.299,2,FALSE
R AY IH TH K ,10.395,5,FALSE
JH IH UH S F ,21.601,5,FALSE
AO EY TH L P ,19.7,5,FALSE
B HH CH S ,28.595,4,FALSE
G T ZH ,27.239,3,FALSE
K AO G ER ,0,4,TRUE
Y IY JH K D AA L ,13.754,7,FALSE
AE N OW TH JH ,16.59,5,FALSE
EH UH AY SH ,42.5,4,FALSE
V DH Z G AA B AH AY ,61.966,8,FALSE
Y M V ZH F EH ,37.009,6,FALSE
Y Z UH EY S ,26.659,5,FALSE
R P D UH ,13.609,4,FALSE
B JH S V G ,42.252,5,FALSE
B N CH ZH NG ,39.95,5,FALSE
R N OY DH M G ,17.729,6,FALSE
AO NG P JH S ,25.06,5,FALSE
V NG W ,31.276,3,FALSE
AW NG R AH Y ,33.937,5,FALSE
DH AY ,6.296,2,FALSE
UH AH UH JH HH AA ,55.728,6,FALSE
K SH IH P ,7.247,4,FALSE
JH G HH ,27.167,3,FALSE
SH EH AH NG ,9.834,4,FALSE
TH R IY UW ZH ,9.755,5,FALSE
AO Z AW AW F NG ,42.072,6,FALSE
W W CH IY EY EY ,30.313,6,FALSE
IH TH AY IH AH ,17.67,5,FALSE
AW F AH ,9.664,3,FALSE
W OY EH L ,5.656,4,FALSE
D Y OY ,9.169,3,FALSE
IY TH V EY V G ,25.946,6,FALSE
SH Z Z W EY ,41.901,5,FALSE
P R AW L TH N ,9.975,6,FALSE
OY T ZH AO B ,17.054,5,FALSE
AE UW F ER SH ,16.504,5,FALSE
UW Y W OY TH S AO IH ,46.157,8,FALSE
UW EY S IH S S ,20.889,6,FALSE
HH R N EY B D F ,14.335,7,FALSE
ER F ,2.413,2,TRUE
OW JH IH ,9.1,3,FALSE
Y B AA HH G Z ,24.908,6,FALSE
JH F F K ZH F CH UW ,39.958,8,FALSE
Y W ,9.51,2,FALSE
Z P T ,8.073,3,FALSE
AO K ,2.568,2,FALSE
AH UW B JH ,29.141,4,FALSE
AH T OY AE ,5.884,4,FALSE
IY N AE ZH ,2.139,4,TRUE
L IH UH CH OY AY AH ,23.405,7,FALSE
W AE ,0,2,TRUE
D S UH Z G ,31.352,5,FALSE
IH AW P D OW R TH W AH ,30.644,9,FALSE
EH F SH ,13.398,3,FALSE
W R V CH ,27.476,4,FALSE
AA JH CH SH S OW ,38.957,6,FALSE
HH AY ER OW Y ,11.831,5,FALSE
ZH G AH ZH OY ,20.171,5,FALSE
IH T AH DH ,3.387,4,FALSE
B AO Z AO ,5.756,4,FALSE
B OW M NG N UW Z D Z K EY ,28.445,11,FALSE
TH G R P ZH ,32.926,5,FALSE
ER IY ER JH UW ,2.027,5,TRUE
UW TH OW T AO ,17.37,5,FALSE
SH P JH N IY AH ,14.972,6,FALSE
M N D JH OY TH ,19.844,6,FALSE
N CH TH UH G UW ,23.116,6,FALSE
L HH N DH L EH N ,23.119,7,FALSE
P Y EY ZH AH ,2.761,5,FALSE
ER M OW T S M Y ,7.278,7,FALSE
F G L OW ,17.084,4,FALSE
B Y D HH UH ,16.623,5,FALSE
OY Z HH AO ,15.404,4,FALSE
P OW SH ,3.086,3,FALSE
AO HH AE AA L OW ,11.055,6,FALSE
N JH AH AH ,22.369,4,FALSE
AA T IH AE NG EH W EY AA ,24.848,9,FALSE
V IH P AY AH AY AA ,16.95,7,FALSE
P G AO K B K UW UH B AY ,45.225,10,FALSE
TH SH B UW L AE AA AE ,42.586,8,FALSE
N S ,10.453,2,FALSE
Y N IH CH M ,17.959,5,FALSE
ZH Z TH DH W ,71.475,5,FALSE
W OY AH AA T OY V ,12.473,7,FALSE
F W R R SH ,15.633,5,FALSE
K B AH ,14.884,3,FALSE
TH K ER TH JH Z N ,41.141,7,FALSE
R DH AA ,18.632,3,FALSE
F AY UH UW JH AY AY ZH ,45.221,8,FALSE
AH AY M ,11.934,3,FALSE
AA M D S ,9.157,4,FALSE
UH G L ZH S Y ,39.176,6,FALSE
Z HH V HH IY M SH ,35.207,7,FALSE
V M AH OW ,17.866,4,FALSE
EH TH IH W D IH ,21.143,6,FALSE
D EY ZH V CH G SH ,47.156,7,FALSE
W ZH Y L B ,36.882,5,FALSE
T R V IH NG F ZH ,30.613,7,FALSE
EH EH NG OW SH EH IY ,39.014,7,FALSE
ER B AE B AO B ,2.564,6,FALSE
T UW AY UH AA OY ,34.396,6,FALSE
UW D D UH SH OW ZH ,22.713,7,FALSE
DH Z EY OW CH EY ,46.404,6,FALSE
L G Z JH ,22.315,4,FALSE
TH AO D B ,17.281,4,FALSE
IY AA ZH ,6.103,3,FALSE
EY R M JH AE TH ,11.273,6,FALSE
NG K T M EH ,7.907,5,FALSE
JH AO L V ,0,4,TRUE
AE AY B Y AY AW ,30.132,6,FALSE
L JH JH NG SH UW P ,39.691,7,FALSE
IY CH AY ,6.997,3,FALSE
AW L AA IY ,14.871,4,FALSE
UH AO R R ,39.796,4,FALSE
P AA UH R P EY F ,19.701,7,FALSE
D AH CH EH ,7.683,4,FALSE
IY JH TH ER ,14.301,4,FALSE
F Z IY NG AH F ,32.14,6,FALSE
AE ZH K R EH AE OW ,28.964,7,FALSE
ER OW P NG Z G ZH P AW HH ,33.904,10,FALSE
AO DH B ,26.786,3,FALSE
NG OW AH ,8.741,3,FALSE
AW UH N NG W ,34.842,5,FALSE
F UW P ,2.434,3,TRUE
AO UH M UW AY OY ,46.452,6,FALSE
TH OY ER AW AY T ,14.225,6,FALSE
B Z N SH EH ZH OW AO T ,34.529,9,FALSE
AY UH Y ER N ,11.39,5,FALSE
AW M P EH S L UH L IY AO ,14.333,10,FALSE
CH JH DH L ,53.716,4,FALSE
AY P CH AY SH TH T P ,38.074,8,FALSE
Y AH AW B W ,22.691,5,FALSE
OY IY W V B D IY ,30.6,7,FALSE
ZH AY K DH ,17.974,4,FALSE
NG Y IY B G TH ,20.676,6,FALSE
R F UW K ,7.467,4,FALSE
AY AO AY UH L ,22.108,5,FALSE
F AY SH ,8.314,3,FALSE
AW JH Y AH G ,16.756,5,FALSE
HH S DH AE ,30.162,4,FALSE
Z OY ZH AA AE P ,16.829,6,FALSE
AA OY IY B AE JH ,16.502,6,FALSE
TH UW B IY W G ,9.961,6,FALSE
JH EH NG ,1.747,3,TRUE
G Y AA M ER ,0,5,TRUE
AO IH L ,16.501,3,FALSE
K W UW EY F T ZH ,21.06,7,FALSE
M AO UW W AE ,27.522,5,FALSE
S OY IY NG OW UH ,32.876,6,FALSE
V AA AY F ,9.95,4,FALSE
AA T D AA ,15.989,4,FALSE
CH IH ,6.983,2,FALSE
AA ER D OW AH ,11.054,5,FALSE
AO Z EH AW OW JH ,36.08,6,FALSE
CH OY ,3.424,2,FALSE
CH UW Y T IH OW TH ,22.611,7,FALSE
N IY M Y ,4.897,4,FALSE
F TH D AY K ,17.572,5,FALSE
EH TH P Y ,12.174,4,FALSE
CH Y CH AE AY EY HH ,33.964,7,FALSE
ZH V T AE ,26.369,4,FALSE
F W B OY ,8.191,4,FALSE
TH F AH JH AH F G ,23.162,7,FALSE
L EH ,4.829,2,FALSE
S K ,0,2,TRUE
AY L T AO ,5.956,4,FALSE
F AA P AY ,0,4,TRUE
Y UW W UW F N M EY L AA ,16.338,10,FALSE
L AW N AW UH AW T ,31.187,7,FALSE
AH G D AA V ,3.383,5,FALSE
P HH SH AW W AH ,43.318,6,FALSE
HH B AA K TH ,13.755,5,FALSE
SH AO OY R SH S Z G AE ,43.644,9,FALSE
W S NG ,13.677,3,FALSE
UW OW T S ,18.405,4,FALSE
AO HH AE ,5.266,3,FALSE
B F K UH AO ,45.78,5,FALSE
IH SH TH P SH ,26.161,5,FALSE
ER OW ,2.423,2,TRUE
JH TH B TH AW W TH ,63.746,7,FALSE
AE M AY K S R ,11.363,6,FALSE
CH HH M ,22.309,3,FALSE
OY OW HH ,20.118,3,FALSE
AA ZH DH ZH IY ZH ,52.007,6,FALSE
SH D OY ,18.788,3,FALSE
JH CH DH ,44.964,3,FALSE
SH DH NG N Z SH B IH EY ER ,74.968,10,FALSE
AW SH OY TH OW EY UH F ,39.979,8,FALSE
W DH ,14.907,2,FALSE
D S AY EH UW S ,41.885,6,FALSE
T JH AO AH T G ,48.044,6,FALSE
P HH AO JH R TH ZH G ,46.611,8,FALSE
IY IH R OY ,8.432,4,FALSE
T OW IY K AH OY T N K CH T ,31.925,11,FALSE
V UH AY UH AE ,39.207,5,FALSE
N L ,20.295,2,FALSE
JH P DH ,28.83,3,FALSE
S CH D OY ,20.789,4,FALSE
AH EH R AY EY B OW ,18.427,7,FALSE
SH AE Z OY AH G S AA AE ,17.715,9,FALSE
OW D N AA JH M T IH AA ,21.751,9,FALSE
K JH ,19.35,2,FALSE
S EH AE Z Z ,25.593,5,FALSE
AO M Y F M ,17.663,5,FALSE
B UH AY T R V F UH ,31.941,8,FALSE
AH AW S CH D ,27.218,5,FALSE
CH Y ZH S TH V D IY ,53.374,8,FALSE
JH Z UW D ,32.043,4,FALSE
