word,score,length,score_binarized
CH NG OY ZH ,21.564,4,FALSE
S AH NG DH AH ,9.454,5,FALSE
HH Z D IH DH T Z OY W T R G F G B UW M Y HH ,95.168,19,FALSE
F JH S UH Y L K OW W DH IH G JH HH HH T K K OW W SH JH K ,127.012,23,FALSE
N EH R OW G G D TH D SH OW L M JH ER ,37.694,15,FALSE
HH R HH UH P JH AA G D AA SH ,17.005,11,FALSE
B CH ZH UW M SH ZH ,64.628,7,FALSE
NG V R OW TH HH AY W L ZH F ER V S B ,67.271,15,FALSE
B V TH EH DH P R AE ,38.982,8,FALSE
Z SH NG AA CH K HH Z Z SH EH CH EH TH ZH HH UW F HH D DH AA NG S D NG DH AW Z EH W Z TH Y D IY ,198.162,36,FALSE
L AO NG NG ,10.139,4,FALSE
M B ER V UH JH S UH R F R S ,25.737,12,FALSE
P EH B TH S R TH TH OW D R D F L OY TH S Z M SH IH S P W OW JH ,58.19,26,FALSE
TH ZH UW B JH N R ,49.148,7,FALSE
HH P ER V P DH V S R HH IH P ,51.825,12,FALSE
DH W AE CH F JH ,29.206,6,FALSE
ZH DH ZH UH R ,55.587,5,FALSE
EY M P AA T SH SH EH N ,14.591,9,FALSE
Y OY M TH T L AA D K N EH S N K V JH OY HH M L M B AA L ZH T ,70.69,26,FALSE
NG NG ER K G UH B L ,32.76,8,FALSE
M B CH AO B Y T ,22.496,7,FALSE
F T UW B HH AE S V Y IH D F JH DH ,43.924,14,FALSE
G W G AY B EH M ,7.794,7,FALSE
M TH AA L F JH HH ,29.741,7,FALSE
Y AE JH HH S NG IH Z M ,32.411,9,FALSE
M R JH AW V W ,23.511,6,FALSE
W CH IY ,11.795,3,FALSE
TH AO Y P N NG OY R DH Y TH S EH CH D SH TH B B IH TH W ,109.284,22,FALSE
TH IY ZH N AW L DH CH T Y HH HH OW ZH F N V CH P IY L ,97.142,21,FALSE
D AH G L SH TH UW ,12.001,7,FALSE
Z R B EY P EH L K ZH D ER ZH ZH ,61.354,13,FALSE
P NG M AY D CH F M ,50.912,8,FALSE
M OW JH DH NG EY ,28.528,6,FALSE
Y CH IY JH SH ZH B P G UW D F ER TH Y EH Z HH ,80.42,18,FALSE
AY B IY TH F DH Z EY S DH B DH ,68.726,12,FALSE
DH JH EY F TH SH EY SH B DH ,67.238,10,FALSE
HH B L OY TH W N T F Y ZH AE L K V F T S AO B SH IY B M JH Z S HH AH G JH M ,117.605,32,FALSE
JH T Y EY M S DH S AO ,57.337,9,FALSE
G AW NG P Y ,16.393,5,FALSE
ZH T JH OY JH UH G AA K NG HH JH UH ,64.002,13,FALSE
B F N AY V OY ,18.973,6,FALSE
F Y DH AE V R ,20.168,6,FALSE
Y Z AA Z ,12.454,4,FALSE
N EY JH M V W AH Y Z AW JH K M Z D JH S ER R ,71.098,19,FALSE
K AW JH SH OY N UH ZH R D ,28.435,10,FALSE
G IY ,0,2,TRUE
NG K W UW T M D ,8.606,7,FALSE
ZH AA M EY R N B ,18.001,7,FALSE
V UH P D AO V R TH HH AO P ZH D ,44.574,13,FALSE
R R B AY TH N ,18.295,6,FALSE
SH HH TH OW G K Z K ,39.519,8,FALSE
DH K W UH D G CH V ,44.51,8,FALSE
Z R EY NG HH D T ER M L TH UW JH AE L P AW ,47.47,17,FALSE
DH AO R ,8.963,3,FALSE
W Z TH OW S T AY ZH G B ZH AO N ,44.106,13,FALSE
F IH ,9.047,2,FALSE
ZH SH W AA ZH NG V TH G DH Y OW HH M ,97.133,14,FALSE
ZH HH SH IH HH R AY JH F M EY ,46.566,11,FALSE
DH T G UW T G G TH R OY B CH Z AY ,77.166,14,FALSE
G R IH K F W W T ZH AE W ,47.377,11,FALSE
B OY S N W UW R NG ,11.427,8,FALSE
G B M EY D JH SH V IY D CH TH M AW ,71.309,14,FALSE
CH P EH F F AW NG ZH R SH NG IY SH G ZH Y OY B SH CH D ,106.323,21,FALSE
IY D N V EY Y L B S SH B IH M G DH P HH F IH Z ,69.321,20,FALSE
Z ZH UW W SH B Y IY JH T F ,78.745,11,FALSE
R ER W R SH K AA W N ,29.53,9,FALSE
Z S UW ZH ,24.991,4,FALSE
T Z Y AO DH P P AE S K R TH ,56.851,12,FALSE
K SH HH ER CH M L N AO S HH JH JH B L OY ,63.015,16,FALSE
SH HH EY ,9.676,3,FALSE
SH G W EH Z G M W T EY NG AO ,42.985,12,FALSE
HH IH TH W ZH K D D D AW L B ,41.504,12,FALSE
Y AY NG TH S TH HH K F ER SH G HH ZH N B UW JH DH Y W ,115.927,21,FALSE
IY V HH HH AA F M D AO Y JH HH D B AE M ,63.192,16,FALSE
HH TH ER T L DH DH B L AW TH DH Z TH D N AY ,105.608,17,FALSE
K G OW Y ,22.793,4,FALSE
ZH N ER ,16.656,3,FALSE
R ER CH DH AH ,26.063,5,FALSE
SH P OY P T Z L D G EY M NG R ,38.66,13,FALSE
T IY SH M Z CH EY N F AA F L G L D UH Z DH P G P N UH Z N ER Z W N NG ,90.324,30,FALSE
D Z EH CH EH ,33.559,5,FALSE
R AA M Z ZH L ,34.291,6,FALSE
T M AH NG AA JH G P CH AO T S B SH L NG EY DH Z W ,85.186,20,FALSE
DH ZH S EH G Y W P JH UW V ,70.071,11,FALSE
T AE G P T TH ,12.777,6,FALSE
W CH F AY L ,18.569,5,FALSE
F AH B DH W R CH S ER F K N S ,29.826,13,FALSE
ZH P IY ,12.456,3,FALSE
S JH IY CH TH EH TH M W ,34.03,9,FALSE
NG JH AE W W DH DH ,57.01,7,FALSE
S Y K UH SH F EY SH TH SH ,41.062,10,FALSE
SH CH T OW ,19.332,4,FALSE
HH EH Z NG P P K B OW CH HH R ,48.777,12,FALSE
AO R HH AW L ZH ,11.985,6,FALSE
CH AO R TH HH B ,18.817,6,FALSE
F HH CH OW G SH ,32.652,6,FALSE
AA F AY TH P AO L Y SH DH ZH T L AE Z DH K ,90.931,17,FALSE
K AA CH L TH K TH NG OW TH G M ,46.886,12,FALSE
Y F AO NG NG T D ,25.589,7,FALSE
T HH EY TH JH IH K HH SH NG V SH UH N HH N AA SH P Y V DH K DH OW M ,127.948,26,FALSE
W AO S K D Y L TH OY S HH SH CH AE CH TH R AA T V S ,74.833,21,FALSE
T M G OW W M Y IY T Z DH AE M NG SH ,60.256,15,FALSE
P V P IH T JH Z IH B G P UH R R JH SH SH SH AA B JH TH HH ER W V F D B ER Y Y P ,175.452,33,FALSE
CH T NG EY CH TH K JH G EY ,49.039,10,FALSE
M IY DH Z T W AH R DH NG AO G CH D V K ER ,68.61,17,FALSE
W M OW T S B HH DH IH ,42.454,9,FALSE
N M D AO L HH ,14.793,6,FALSE
D UH NG NG ,15.795,4,FALSE
TH UH R B M V G EH P T S ER K DH JH NG UW ZH N M DH ,75.568,21,FALSE
M K Y AO B W Y AH K N ,25.839,10,FALSE
L OW B P OW S CH G G ,27.03,9,FALSE
TH NG IH NG Z V EH K K G Y ,33.861,11,FALSE
NG P V EY G TH G AH T K JH P SH EY Z D ,58.812,16,FALSE
F NG UH HH ,28.555,4,FALSE
N V EH S Y Z V ZH ER K M ,45.691,11,FALSE
V NG W UW K W Y NG F L EY JH AH V TH AH M F V M IY N B ZH DH ,99.476,25,FALSE
Y W R AE P B OW S S P AA DH ,24.179,12,FALSE
DH L IH K JH ,24.436,5,FALSE
NG UW D K M N Y AY ,17.144,8,FALSE
CH AY CH CH TH JH K AW DH G G ,60.053,11,FALSE
N Y ZH OW SH S Z Y TH B F AY N T G NG ,89.847,16,FALSE
P W AH M P G AO TH Z SH R ,51.785,11,FALSE
K TH K ER ,12.31,4,FALSE
B AH L T Y B UW Y IH B AH L SH SH ER T DH P V ,67.009,19,FALSE
Y EH HH JH G TH AA NG D V ,44.431,10,FALSE
D IH F K P ,9.954,5,FALSE
AH S Y JH AW CH Y K ER TH JH K IH R NG JH N G G ER ,67.025,20,FALSE
L B HH EH M B SH M W UW F L P CH F EH SH DH D ZH ,87.436,20,FALSE
D SH B UH ,37.659,4,FALSE
HH DH Y IY HH NG L AA DH ER CH NG AO P V M S ,84.446,17,FALSE
JH L EY Z ,9.043,4,FALSE
L V UH D ,15.02,4,FALSE
B L AA DH T DH S ,44.707,7,FALSE
JH SH EY D ,27.191,4,FALSE
G V NG OY R JH CH D ,63.436,8,FALSE
OW Y T T AE ,17.915,5,FALSE
NG D D AE D DH CH OY ,43.647,8,FALSE
F R HH UH S V S NG ,30.024,8,FALSE
N R OW NG N ,24.998,5,FALSE
B G ER Z ,24.263,4,FALSE
DH DH DH AY D JH JH ,89.129,7,FALSE
M TH AW N IY SH CH P L L SH HH AW ,45.165,13,FALSE
T AA NG DH V ,24.142,5,FALSE
TH IH NG T N HH S Z R AW Z B UH V R AE L F DH P NG T T IY L ZH W ER G B OW V ,94.114,32,FALSE
Y Y AO DH F ,31.975,5,FALSE
S IY JH P ZH ,24.764,5,FALSE
DH CH AW T W D F F B NG AA SH D IH DH P F EY W ,109.484,19,FALSE
F F JH OW B SH M HH ER Y V UH T W F NG ,63.702,16,FALSE
CH UW ZH N D ,12.176,5,FALSE
T IY NG P HH EH ,18.551,6,FALSE
T CH Z OW S UW Y B IY CH G HH AA G T S ,65.01,16,FALSE
L TH AH R T B CH ,38.444,7,FALSE
NG T V AE F V B N V L AA D F L S EY V IH DH ,34.497,19,FALSE
SH EY D T W IY DH W ,20.793,8,FALSE
D DH HH EH TH HH Z B AW V TH N ,83.081,12,FALSE
S L ER CH N G SH OY TH JH L L CH HH AE ,50.762,15,FALSE
W NG NG AH G TH N UH P S ,40.226,10,FALSE
W IH T Y G Z ,14.241,6,FALSE
TH AA G TH TH L ,25.564,6,FALSE
V M ER M V D ,20.906,6,FALSE
ZH EY L ,8.803,3,FALSE
V EH L M R G F OW HH ZH G ER TH JH HH ,56.561,15,FALSE
NG P V AW Z G L ,26.389,7,FALSE
K EY P OW DH HH R AE Z NG B ,25.996,11,FALSE
ZH AY JH SH R HH OW SH D K ZH ,56.637,11,FALSE
ZH IH Z B DH AW SH TH AE G N L AE ,34.125,13,FALSE
SH UW S UW T DH AO CH ,23.837,8,FALSE
SH R L OY K NG Y JH UW R F Z L M IH B TH SH F ,56.973,19,FALSE
T R IY Z F SH Y UW NG TH JH ,40.97,11,FALSE
W AW V M ,16.632,4,FALSE
DH EH ZH AW K Z CH DH ,46.038,8,FALSE
W UH L T K F B HH ER TH HH W F N CH AE ZH ZH CH AE S L ,87.806,22,FALSE
HH SH IH ,21.088,3,FALSE
R P W IH L G ,13.166,6,FALSE
R IH V TH V AW S CH S ZH UW CH TH T AY JH G DH DH IH HH SH G ,120.163,23,FALSE
Y V L AH ,7.776,4,FALSE
IY M AO DH D ,19.623,5,FALSE
Y M G OY TH CH N TH Z TH ER K S TH NG AO T CH M ,76.713,19,FALSE
G NG OY R W B UW ZH ,32.545,8,FALSE
UW T EH R M R NG ,14.466,7,FALSE
V Z AO B S TH ,37.531,6,FALSE
K IY NG ,3.607,3,FALSE
JH AE B V DH N G R HH AE F K P ,34.838,13,FALSE
DH L IY G NG TH K W UH M AE V ZH ,62.812,13,FALSE
R Z IH Z S D EY CH IH S B N DH AO G ,44.433,15,FALSE
G OY B L B JH ,17.022,6,FALSE
M CH AH R DH SH W N AW K W S M ,65.973,13,FALSE
JH F OW TH V M ,36.79,6,FALSE
TH ER SH NG SH EH K V NG P ,32.804,10,FALSE
CH ER HH AH W NG HH K G AA M ,31.115,11,FALSE
B IY ZH K AW M DH G ,34.719,8,FALSE
DH F AE K R P ,24.213,6,FALSE
T UH TH ,4.993,3,FALSE
S TH G EH D CH W F DH Y AE B N B JH ,65.731,15,FALSE
D B AY B V AO M V Y K ER L R Y ,44.066,14,FALSE
Z V CH EY W ,34.934,5,FALSE
F ZH HH OW ,36.583,4,FALSE
ZH UW N W HH EH S S EH DH ,24.271,10,FALSE
NG IY P SH G F Z F TH AH ,42.649,10,FALSE
K N OW L W P T NG SH AY G W Z TH ,45.394,14,FALSE
HH N L UW V M V Z AO B P TH G IH DH ,48.096,15,FALSE
L W AA D CH V TH DH L EY Y K EY V HH P IH Z G M N UH ZH M ZH IH P K K Z ,110.564,30,FALSE
D EH CH NG ,10.435,4,FALSE
CH TH L UH B K K N JH B DH IH CH JH AH NG NG ,70.068,17,FALSE
W EY ZH Y K F HH EH DH HH S G UW ,50.285,13,FALSE
SH AO CH SH P Z Z OW EH TH P CH AW R K AE Z P Z ,63.904,19,FALSE
NG W SH EH N M ,23.887,6,FALSE
NG UW T DH M SH AA W AW Z ZH W K TH UH K L M ,64.382,18,FALSE
W K AE ZH R V W OY ,20.393,8,FALSE
P JH IH K CH N EY Y Z IY Y HH HH OW D ,57.505,15,FALSE
B AE Z AW N TH Z D UH JH ,23.627,10,FALSE
B NG EH DH SH HH TH M UH NG L ,84.902,11,FALSE
Z EH L UW AO M AO R L AY R G L JH UH N TH R ,17.303,18,FALSE
NG OW M T JH UH P D SH Y HH G AE F D DH T AA R Y Y ,102.976,21,FALSE
L AO S V W L AO DH DH D G AW HH ZH CH ,99.08,15,FALSE
F SH Y AY V JH K CH IH B L CH ,41.678,12,FALSE
SH AA CH DH B ,35.969,5,FALSE
JH UW S S EY Z G Y D ZH G AH S S OY JH V B ,56.026,18,FALSE
L P ZH IY ZH TH ZH NG CH S IH S UH L V ZH CH ZH OY B B AY DH DH ,152.872,24,FALSE
B T NG OY ,19.534,4,FALSE
SH IY P R SH N OY ZH G DH F OW Z ,37.691,13,FALSE
L S NG UW L T JH UH TH M G ZH ,58.29,12,FALSE
DH V IH CH CH Y UW B TH ZH NG OY ZH S ,94.209,14,FALSE
N EH T CH AO ,15.406,5,FALSE
T HH M EH JH CH K V HH CH ER ,68.102,11,FALSE
D L B IY ,9.263,4,FALSE
M CH L UW S B N NG IH ZH DH V Z AW G JH AH ,84.831,17,FALSE
Z S AW NG ZH F ZH K AH M P B DH ,89.265,13,FALSE
DH T UW ZH NG F AW TH P TH AA AO ,69.913,12,FALSE
ZH AO L AE ,7.643,4,FALSE
DH D Z AH ,31.41,4,FALSE
G B V AY ,13.176,4,FALSE
G IH ,6.983,2,FALSE
D NG AE ,22.373,3,FALSE
D D IH JH DH F TH OW ,58.226,8,FALSE
G F N UW B Z T T M SH UW CH K ,44.741,13,FALSE
T B AE B DH M ,40.748,6,FALSE
T TH AE B N ZH AW TH K R G JH AO TH ,43.314,14,FALSE
T D AW M Z OW ,32.298,6,FALSE
JH R UH D P G Y S T AH ,26.054,10,FALSE
SH UH P Y G ,9.804,5,FALSE
NG P M IH P F JH DH TH Y UH Z Y M HH AY M B Y EH F D V G G M NG AA P N ZH M ,119.959,32,FALSE
K Y T UW S ,7.625,5,FALSE
F N S AO L Y S HH EY ,16.928,9,FALSE
T F JH IY JH W S ,34.203,7,FALSE
HH OW K N HH B HH ZH AY N S M G HH JH AA P SH TH ,71.356,19,FALSE
ZH IH Z SH K NG ,33.538,6,FALSE
JH AE B TH HH D Y DH AW ,37.511,9,FALSE
HH S D ER CH JH ER D Z L HH Y AO Z D ZH P F EY ,70.561,19,FALSE
P IY M SH G ZH ER CH NG CH AH N R W EY V T W M EH ,54.509,20,FALSE
G AA F NG S IY SH ,14.649,7,FALSE
TH TH AO CH ,20.83,4,FALSE
M OY M T D D B IY F N Y M AY K N F ,46.34,16,FALSE
S V B EH M HH M Y IH K JH AO D DH G P AW L F G ,65.306,20,FALSE
G P K UH SH AA TH R D V IH L K R ,25.538,14,FALSE
B M IH JH P W N M M AY Z TH HH ZH N AH R G ER S F ,85.192,21,FALSE
Y R IY Z L CH K EH D D ,23.357,10,FALSE
Z AH ,3.329,2,FALSE
B UH HH F K UH F S AO L F ZH ,47.295,12,FALSE
DH JH EY M DH SH L L IH D Z SH R N OW ,91.032,15,FALSE
D W Z AO SH P M Y ,27.744,8,FALSE
DH M OW DH Z ZH SH ,73.403,7,FALSE
L ER R N UH T SH T B M AW NG F L DH ,55.904,15,FALSE
K JH W ER Y V ,28.538,6,FALSE
ZH SH AY DH W S K CH S EY T UH SH B M B ,75.435,16,FALSE
G AA F D P T IY JH ,14.003,8,FALSE
TH R IH SH S V DH N D EH N R G ,41.161,13,FALSE
JH K AE HH CH L T F AY V ZH ,65.207,11,FALSE
JH T OW V ER K K Y T F V Y EY Z NG K N ,51.233,17,FALSE
V R OY P Z M SH T AO HH Y ,32.176,11,FALSE
F D OY V Z JH ,42.828,6,FALSE
K OW Z T AW TH NG ZH Z ,44.72,9,FALSE
TH EH N G IH T L Y S Y OW W P V SH EY ,55.442,16,FALSE
NG P DH OW SH W AA JH T T SH ,49.698,11,FALSE
D UW K Z L DH ,10.7,6,FALSE
Y DH AW HH CH F HH HH IY ,43.562,9,FALSE
B OW NG R N ZH CH CH HH AY TH S ER Y ,74.637,14,FALSE
NG ZH S OY P M B F ER B N F EH Y NG T UW Y ,76.091,18,FALSE
SH G JH AO S DH JH EH HH N V JH N AE ,66.035,14,FALSE
S AW B HH S NG T Y OW N G AO W ,45.157,13,FALSE
DH K AW Y TH W S ,35.888,7,FALSE
S CH S EH JH ,10.45,5,FALSE
P S L AW SH N TH B ,39.28,8,FALSE
M AH L NG R OW N W TH AW NG CH JH CH ER Y M F S ,91.532,19,FALSE
G CH IH NG S SH IH S K Y S ,26.143,11,FALSE
F B JH AW JH W TH R G R AO B JH L TH ,52.13,15,FALSE
D P D ER NG Y Y SH AY SH Y B D ,72.968,13,FALSE
M S EH JH V W SH IH ,37.202,8,FALSE
F NG Y AO K T L EY CH JH S SH F B AW F R W SH ,83.724,19,FALSE
Z EH NG G ZH D EH W AO ,26.615,9,FALSE
F R DH OY ,14.827,4,FALSE
S NG AO K L N AW G CH N UW AA B T AA TH CH DH W TH HH AO ZH V CH K AY ,114.926,27,FALSE
B NG F OW ZH T TH CH L IY DH V HH IY TH T Y P ,89.297,18,FALSE
L IY S N DH G ,16.92,6,FALSE
P JH Z IY K D SH JH AY M Z D OY HH P G ,79.191,16,FALSE
ZH Y EH F NG Y NG NG OY L ZH S AH ,67.607,13,FALSE
N OW CH P CH HH ,21.687,6,FALSE
Y N F AH R N DH F ,33.588,8,FALSE
P AO ZH CH CH M ,43.489,6,FALSE
T AY JH S DH SH DH HH ER F JH L AE Z P Y L ,94.85,17,FALSE
CH NG AW DH ,19.558,4,FALSE
V ZH UW Z D JH T D SH EH NG P AO T HH P N IY G NG F P ,113.964,22,FALSE
NG AE T NG Z S ,26.142,6,FALSE
B CH UW DH TH ,35.518,5,FALSE
B B ZH AA CH P SH IH TH SH F Y ,48.968,12,FALSE
T NG JH OY S V DH P AO Y ZH SH HH IY ,93.01,14,FALSE
NG TH L AY TH D ,20.579,6,FALSE
T UH CH DH ,21.752,4,FALSE
T IY V CH L Y AO W ,35.895,8,FALSE
DH AW ZH ZH B L M F EH N B SH EH ,46.15,13,FALSE
Z HH W OW P D S M K AA D S JH ,34.523,13,FALSE
L DH V UH NG N Z OW JH D SH ER L D B ,87.971,15,FALSE
Y Y IH SH T IY Z W Z AH ,31.734,10,FALSE
TH NG M IY HH SH L DH ,47.234,8,FALSE
NG Z AO Z K ZH V TH HH V OW ZH P ZH ,81.243,14,FALSE
K HH IH P S L ,19.11,6,FALSE
Y AY Z NG ,13.444,4,FALSE
S JH AW ,18.151,3,FALSE
P CH AY Y W SH G AE T HH F CH HH F AE P Z JH Y T EY ,87.871,21,FALSE
B D OY SH AH JH Z N D IH Z ZH W ,61.414,13,FALSE
L HH EY DH L ,23.362,5,FALSE
Y B V AA ,16.121,4,FALSE
R EH CH DH G T K UH DH ,40.316,9,FALSE
W B K AH G R AY TH B Z SH ,56.014,11,FALSE
CH AO S T V ,15.267,5,FALSE
JH HH EY ZH S JH ZH OW ,65.03,8,FALSE
M AH ,0,2,TRUE
M ER DH W NG DH CH UW R ,45.536,9,FALSE
G AA DH T T ,18.626,5,FALSE
P N HH OY R Y ZH ,32.938,7,FALSE
DH EY CH JH B K NG Y OY D W ER L ,49.167,13,FALSE
SH T ZH AH T CH P L T AY ZH SH JH ZH HH ER Y T B D HH AW F NG W D Y AH L R M M ,170.059,32,FALSE
N UW ZH S B ,27.709,5,FALSE
Z IY Y AH ZH ZH D ER HH N ,58.646,10,FALSE
F IY Y ,12.982,3,FALSE
V IY N D Z AE R ,3.923,7,FALSE
P F OY ZH ,21.747,4,FALSE
P B TH UW G V F AW Z D NG HH AW G L JH JH ,76.465,17,FALSE
JH EH JH B G EY CH HH L ZH M M JH IY Y ,58.139,15,FALSE
N L AA P M ,20.715,5,FALSE
DH Y L EY R TH K CH DH R N IH K D R G ZH AY ,55.402,18,FALSE
UW HH OW F K G ,27.192,6,FALSE
T Z OW P JH G AW V ZH HH Z ,84.746,11,FALSE
JH UW P CH R ,11.519,5,FALSE
R L AH Z W ,18.731,5,FALSE
TH IH N T D ,10.668,5,FALSE
F OW JH P B W ,30.752,6,FALSE
M EH ,7.907,2,FALSE
K EH F R ,7.316,4,FALSE
S P UH CH ZH P AW ,26.96,7,FALSE
W JH AE ,14.649,3,FALSE
W B NG AH ZH V B Z UH CH L V TH ,66.188,13,FALSE
TH N IH JH K Y SH ,25.31,7,FALSE
P IH M W ,10.647,4,FALSE
B P HH OW R S NG B D AA ZH DH CH UW ,69.882,14,FALSE
M AW L NG EH M HH T F W IH W N TH S T AE W JH JH N K Z EH DH K ,101.746,26,FALSE
ZH OW R G P TH R ER B ,25.812,9,FALSE
AE N OW M DH N M OY B V N AE N G IY ,34.327,15,FALSE
EY G EY N ZH Z Z W ER Z HH ,49.587,11,FALSE
T L JH AH R TH DH SH AH K M AE ,48.349,12,FALSE
T P N AE G OY G AE ,22.354,8,FALSE
Y S UH JH B K P HH G AW ,45.453,10,FALSE
Z UH ,15.843,2,FALSE
Z UH P M TH N ,29.253,6,FALSE
K P M AE L M S NG N N D UH K NG N Y S OW T K B T ,72.456,22,FALSE
P AW L R W P N AW HH CH NG CH IH ,43.071,13,FALSE
AW F Z EY W K Y T F TH EH HH N OY HH G SH V ,89.999,18,FALSE
T K G OW B S Y CH AA W HH G L DH CH AH M HH R M TH OY Z L JH ,91.025,25,FALSE
K M UH K W ,11.117,5,FALSE
P HH EH F EY R R W S IY Z TH DH K F AA ,76.559,16,FALSE
N F V AE D NG CH TH F AA CH R F DH TH TH AE S DH DH G IY ,107.09,22,FALSE
Y AW CH CH ,21.928,4,FALSE
AW G EY G EY SH TH TH S M Y R ER NG ,46.015,14,FALSE
T HH EH NG R P T N AA V D V NG SH SH TH EY TH ,74.039,18,FALSE
Z AE SH DH NG HH EH W NG ZH K IY ,58.336,12,FALSE
F Z P AW L M N AW P TH B CH AA SH SH S ,79.318,16,FALSE
G TH D IY ,25.149,4,FALSE
P HH ER V AO JH W JH OW CH OY ,40.021,11,FALSE
ZH AH TH P D D P V IH ,47.416,9,FALSE
S K AE S Y W P HH CH IH M V B TH W R AW P S L N ,50.361,21,FALSE
DH W OW SH M F Z R AE N K G ,37.022,12,FALSE
V AA M D ,6.17,4,FALSE
K SH M AW D ,11.63,5,FALSE
G HH CH AA L M Z CH NG JH W EH L B Y DH ,64.548,16,FALSE
W Y IY B NG ,19.406,5,FALSE
W SH HH IH L ZH ,26.046,6,FALSE
F F P AW TH N T JH F B UH HH JH K AA R ZH EY Y W TH Z ,114.631,22,FALSE
N G AA N G ,14.65,5,FALSE
Y DH B EH NG ,24.947,5,FALSE
G UH Z F ZH B AH CH W ,37.316,9,FALSE
K K UW Z TH F M D AA G V IY W SH IY DH ,41.484,16,FALSE
Y P SH AA M K S ZH HH W UH S D K Z AH W JH Z G ,82.225,20,FALSE
CH V P AE V P SH S IY M HH F NG AA N L N ,82.617,17,FALSE
K D N OY ZH SH UH M CH HH ,59.089,10,FALSE
AH P W AW CH ZH T NG S OW N N R ,54.614,13,FALSE
G AO R W ,8.616,4,FALSE
F F IH P D L ,22.354,6,FALSE
Y NG K IY SH NG AY TH B OW D ,39.605,11,FALSE
JH S ER N V ,26.818,5,FALSE
L AW F Y W B W OY R L HH ZH OW R TH K EH P TH IY R ZH W T AY R R Y ,98.958,28,FALSE
P L ZH ER R M AA B M AE S NG Y ER SH D ,31.862,16,FALSE
W AY NG Y JH TH ,26.913,6,FALSE
G EH P P NG ,20.124,5,FALSE
F B IH ,23.679,3,FALSE
UW S EH DH JH ,26.92,5,FALSE
R AO L R SH R G Y UW T ,5.696,10,FALSE
W L AW ,7.625,3,FALSE
D AO M R DH ZH D IY ZH OW ,46.554,10,FALSE
N K S AE R NG F W P DH M EH JH CH B K EH TH Y HH ,81.845,20,FALSE
L EH D G F ER V DH P ,41.623,9,FALSE
G OY Y K T Y P IY D SH TH IH G K HH CH EH CH SH CH ,73.229,20,FALSE
ER HH S UW DH N ,30.748,6,FALSE
HH IH S CH K M L HH S OY TH V SH CH SH AA Z M ,76.519,18,FALSE
CH L UW T V V AY TH DH G NG T AO Z Y Z D UW P W F ER V P ,98.753,24,FALSE
F OY L HH F AE DH R R ZH ,18.735,10,FALSE
SH AO JH TH Y V AE N Y S AA JH L S B AY S T SH F TH L EH ,58.749,23,FALSE
T UW ZH P HH N Z R UW T Y L G Y K OY JH ,47.002,17,FALSE
JH AY CH W Y D DH AY NG TH SH M EH JH NG V JH AE W L L ,91.429,21,FALSE
DH OW CH T SH W P B OY ,43.609,9,FALSE
S DH IY B CH JH TH ,50.563,7,FALSE
M T OY K T S NG G SH AH AE G EH B Z V JH AE EH L UW CH G CH Z ,84.716,25,FALSE
R T AW DH D S OW NG ,28.252,8,FALSE
F NG AY JH M ,34.18,5,FALSE
IY M TH AH L Z Z NG IH ZH DH N ,57.809,12,FALSE
CH CH AW HH G ,36.096,5,FALSE
N T G EH N G V G ,31.893,8,FALSE
AA L NG IY T NG W L T AO T ,31.739,11,FALSE
W OW DH D T T OW R Y HH ,43.708,10,FALSE
NG Z ER CH OY K V ,33.708,7,FALSE
IH Z G AH NG G Y ,9.567,7,FALSE
NG EY P W N DH AY ZH F L ZH ,42.832,11,FALSE
HH L SH AO M ZH SH OW N M Y IH T ,45.482,13,FALSE
P F SH OY HH M L L HH L IH K TH F CH UH HH CH JH AO TH B P EY M CH Y L ,131.055,28,FALSE
JH F AW SH JH SH UW L ,49.719,8,FALSE
Z V AH D R AA R V W Z AA SH SH V IY S Y Y B M AH ZH CH ,92.34,23,FALSE
R EH V Z OW HH R W EH B ,25.815,10,FALSE
Z AW T ZH M Y K TH M AE V Y EY ,30.701,13,FALSE
T OY JH N TH Y TH L M AA ,27.202,10,FALSE
ZH N EY NG B SH V CH M EY D Z DH R AO SH DH NG ,105.932,18,FALSE
EY ZH AA ,8.571,3,FALSE
ZH S JH UH M NG R Z ,60.75,8,FALSE
T AY D Z N D F EH NG Y M ,20.703,11,FALSE
JH DH B AA F NG K DH B AE DH R AA F ,71.783,14,FALSE
Z UW S HH OY TH D M UH ,26.36,9,FALSE
SH DH W AY TH L L N IY DH TH S B B AA T SH M NG IY G P ,107.412,22,FALSE
Y G EH S D ,11.092,5,FALSE
T UW B T AA B B ,13.497,7,FALSE
W OY P DH HH TH IY K M ,38.442,9,FALSE
P IY G G F F P G UH K ,29.634,10,FALSE
T IY T T G EH V F F G IH R P ,36.555,13,FALSE
D W JH AY HH N JH L L D L AE N V K V UH ,66.572,17,FALSE
R L ER Z Z R D ,23.025,7,FALSE
DH EY CH D EH HH EH P W NG Z ,40.844,11,FALSE
S R D AH ,4.532,4,FALSE
JH DH ZH AE F M P AW S ,59.035,9,FALSE
Z AH ZH S T TH F SH R AW R ZH SH AY Z AA V K N Y IY L NG P SH ,103.582,25,FALSE
AO NG N IY B B Y N TH AO Y B W AE OW G SH T AO D HH HH K NG T EH K IH JH L ,104.636,30,FALSE
OW P AO HH DH TH OY P CH OW G S TH ,54.53,13,FALSE
UH ZH HH AY SH SH HH V ,68.428,8,FALSE
